loan_num,request_id,lender_id,supplier_id,borrower_id,amount,age renge,status,sector,monthly house income,work status,number of employees at home,seniority of work,education,owned apartment,mortgage,ind_default
8655488,85635699,743200,71644760,482276112,10560,30-39,married,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,high school,home owner,not mortgage,no
1538970,53309577,792653,25052398,539550782,10877,50+,divorced,Energy & Electricity,"0-12,000",retired,1,0-3,no education,home owner,not mortgage,no
6802253,63352430,391059,67805675,308569082,17425,18-29,married,Banking & Capital Market,"19,001-30,000",self-employed,1,5+,high school,not home owner,not mortgage,no
4804782,26172798,961711,36484135,117550041,17941,50+,married,Energy & Electricity,"19,001-30,000",self-employed,1,5+,no education,home owner,mortgage,no
7691715,12465826,245191,79353714,676007833,12550,50+,married,Energy & Electricity,"0-12,000",self-employed,1,5+,high school,home owner,mortgage,no
5196452,36583427,280266,24304342,984677745,5980,40-49,other,Energy & Electricity,"12,001-19,000",salaried employee,2,0-3,Bachelor's degree,not home owner,not mortgage,no
1524734,75558636,662670,96179069,376473361,22000,30-39,single,Real Estate,"19,001-30,000",self-employed,1,5+,no education,home owner,not mortgage,no
7124106,82731077,900392,98951009,968407412,17900,18-29,single,Medicine,"19,001-30,000",salaried employee,1,5+,no education,home owner,mortgage,no
2346023,59569292,137442,18098706,704401987,11115,18-29,married,Real Estate,"19,001-30,000",self-employed,1,0-3,high school,home owner,mortgage,no
2992922,83675629,367816,33243017,733921722,5600,18-29,single,Real Estate,"12,001-19,000",self-employed,1,0-3,no education,home owner,mortgage,no
9400980,10540173,152523,47821379,931824768,13000,30-39,single,Banking & Capital Market,"19,001-30,000",self-employed,1,5+,high school,home owner,not mortgage,no
9506353,81410890,807405,51457991,637391473,6090,30-39,married,Energy & Electricity,"12,001-19,000",salaried employee,1,5+,high school,not home owner,not mortgage,no
6690912,82555393,378422,60279963,862792855,43000,40-49,divorced,Banking & Capital Market,"19,001-30,000",salaried employee,1,5+,high school,not home owner,not mortgage,no
9107244,48502879,805216,28802531,198309660,21554,40-49,single,Energy & Electricity,"19,001-30,000",self-employed,1,5+,high school,home owner,mortgage,no
2876854,70145448,375944,69026823,994064304,50000,40-49,married,Real Estate,"19,001-30,000",self-employed,2,5+,no education,home owner,mortgage,no
2419571,43556461,156646,15458354,449669922,10320,30-39,married,Energy & Electricity,"12,001-19,000",salaried employee,1,5+,Bachelor's degree,home owner,mortgage,no
4871743,89519814,984698,16452985,346246221,57800,50+,married,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,no education,home owner,not mortgage,no
4978144,89425274,270703,66663950,269060858,50000,18-29,single,Real Estate,"19,001-30,000",self-employed,1,5+,no education,home owner,mortgage,no
1974370,40049487,453107,66858943,496144237,12400,18-29,single,Energy & Electricity,"0-12,000",salaried employee,1,0-3,no education,not home owner,not mortgage,no
2721491,85773591,159116,64253288,908366904,11641,30-39,single,Real Estate,"12,001-19,000",salaried employee,1,0-3,no education,not home owner,not mortgage,no
5957867,60953502,388730,18395864,694774050,8711,40-49,divorced,Energy & Electricity,"0-12,000",self-employed,1,5+,high school,not home owner,not mortgage,no
8225246,49591248,929390,64720033,678911727,33647,50+,married,Banking & Capital Market,"19,001-30,000",retired,1,0-3,no education,home owner,not mortgage,no
1632313,67117302,837725,34850243,167572601,12400,30-39,married,Energy & Electricity,"19,001-30,000",self-employed,1,5+,high school,not home owner,not mortgage,no
2212148,82836844,142456,82100695,772379774,5636,50+,married,Energy & Electricity,"12,001-19,000",salaried employee,1,5+,high school,not home owner,not mortgage,no
9320037,69878472,718791,91944041,670184729,27000,40-49,single,Banking & Capital Market,"0-12,000",salaried employee,1,5+,no education,home owner,not mortgage,no
6348101,42209996,891240,94371334,450172356,80000,30-39,married,Real Estate,"19,001-30,000",self-employed,1,5+,Bachelor's degree,home owner,not mortgage,no
6092019,61000909,514131,32979852,779365909,17510,30-39,married,Medicine,"19,001-30,000",salaried employee,2,5+,high school,home owner,mortgage,no
8690984,68585729,891463,43127798,295606596,16837,40-49,divorced,Banking & Capital Market,"12,001-19,000",salaried employee,1,0-3,high school,not home owner,not mortgage,no
7433363,55102178,411281,67826828,858988621,13635,40-49,divorced,Energy & Electricity,"12,001-19,000",salaried employee,1,0-3,high school,not home owner,not mortgage,no
5790448,55131969,387659,10962339,792135526,88167,50+,married,Banking & Capital Market,"0-12,000",retired,1,0-3,no education,home owner,not mortgage,no
9874179,66473651,735629,48456206,335930019,8880,30-39,married,Energy & Electricity,"12,001-19,000",retired,1,0-3,high school,home owner,mortgage,no
2626046,12537174,696449,90427990,352199831,13000,18-29,single,Energy & Electricity,"12,001-19,000",salaried employee,1,0-3,high school,not home owner,not mortgage,no
7330331,50318752,502096,76034895,953431780,61512,40-49,single,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,no education,home owner,mortgage,no
1020725,19075855,916010,16034702,877968058,13500,50+,divorced,Banking & Capital Market,"0-12,000",salaried employee,1,5+,no education,home owner,not mortgage,no
2822558,52645847,212979,70689432,346967791,8940,18-29,single,Energy & Electricity,"0-12,000",salaried employee,1,5+,no education,not home owner,not mortgage,no
5905918,74489774,902153,60931274,996720752,9000,40-49,divorced,Banking & Capital Market,"0-12,000",salaried employee,1,5+,Bachelor's degree,home owner,not mortgage,no
3769770,23927534,757064,75822223,671908721,70000,30-39,divorced,Real Estate,"19,001-30,000",self-employed,1,5+,high school,home owner,mortgage,no
6421980,54381855,284314,34581727,654137928,48000,50+,divorced,Banking & Capital Market,"19,001-30,000",retired,1,5+,high school,home owner,mortgage,no
7511408,91225723,702598,83146316,251984003,9360,30-39,married,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,high school,home owner,mortgage,no
9338072,25005901,965622,83670969,321476171,43200,50+,divorced,Real Estate,"19,001-30,000",self-employed,1,5+,no education,home owner,not mortgage,no
6267224,39853758,657456,52286743,600603148,43050,30-39,single,Banking & Capital Market,"0-12,000",salaried employee,1,5+,no education,not home owner,not mortgage,no
4792226,27970387,682277,51116808,134209112,12400,30-39,married,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,high school,home owner,mortgage,no
4715135,39752062,421174,52916520,321015971,7600,18-29,single,Energy & Electricity,"12,001-19,000",salaried employee,1,0-3,Bachelor's degree,not home owner,not mortgage,no
4605331,76692018,706970,93562925,392215865,6000,30-39,married,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,high school,home owner,not mortgage,no
6726548,39487661,941174,62988937,241396571,41008,30-39,married,Banking & Capital Market,"19,001-30,000",salaried employee,1,5+,no education,home owner,mortgage,no
1140415,58971866,625814,64016275,282021684,7686,18-29,married,Energy & Electricity,"12,001-19,000",salaried employee,1,0-3,high school,not home owner,not mortgage,no
1389746,68830506,230540,90046847,232903382,13200,18-29,married,Energy & Electricity,"19,001-30,000",salaried employee,1,0-3,high school,home owner,not mortgage,no
6702374,37985303,233900,14456438,605411280,20496,30-39,single,Banking & Capital Market,"0-12,000",salaried employee,1,0-3,high school,not home owner,not mortgage,no
8122739,64447921,231616,86353663,566676597,60000,40-49,married,Real Estate,"19,001-30,000",self-employed,1,5+,high school,home owner,mortgage,no
7916958,82319746,874919,46461266,793663924,5075,18-29,single,Energy & Electricity,"0-12,000",salaried employee,1,5+,high school,not home owner,not mortgage,no
5631043,23896634,336768,82145577,223011639,12400,40-49,married,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,high school,home owner,mortgage,no
6010723,48415318,594655,26194129,803878595,20086,40-49,married,Real Estate,"19,001-30,000",salaried employee,1,5+,no education,home owner,not mortgage,no
2824919,84364924,491091,63643672,983282302,22785,40-49,divorced,Real Estate,"12,001-19,000",self-employed,1,5+,high school,home owner,mortgage,no
3809468,39674314,395224,32132316,521683455,11322,30-39,married,Transportation,"12,001-19,000",salaried employee,2,0-3,high school,not home owner,not mortgage,no
2849024,83403054,957833,32918534,421324201,126000,18-29,single,Real Estate,"19,001-30,000",retired,0,0-3,high school,not home owner,not mortgage,no
5104423,26050142,738187,27544961,322400049,75000,30-39,married,Real Estate,"19,001-30,000",self-employed,1,5+,no education,home owner,not mortgage,no
6338374,55605642,652438,36181190,572363338,35000,50+,single,Banking & Capital Market,"12,001-19,000",retired,1,0-3,Bachelor's degree,home owner,not mortgage,no
6705315,31564161,631434,21067658,194631435,10018,18-29,single,Energy & Electricity,"0-12,000",salaried employee,1,5+,no education,home owner,not mortgage,no
5878050,89297421,242464,30523655,234707615,20000,40-49,married,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,no education,home owner,mortgage,no
3889852,31038903,881445,67883375,131858123,27675,18-29,married,Banking & Capital Market,"12,001-19,000",salaried employee,1,0-3,Bachelor's degree,not home owner,not mortgage,no
7190877,52952365,989475,78915094,419418977,22500,50+,married,Banking & Capital Market,"19,001-30,000",salaried employee,1,5+,high school,home owner,mortgage,no
1567779,77626740,704004,59597140,404524907,6000,18-29,other,Energy & Electricity,"12,001-19,000",salaried employee,2,0-3,Bachelor's degree,not home owner,not mortgage,no
5179893,56150461,896028,58403219,603194034,95640,40-49,single,Real Estate,"19,001-30,000",self-employed,1,0-3,high school,home owner,not mortgage,no
6716373,97251608,902374,66689036,893914037,21529,18-29,married,Banking & Capital Market,"19,001-30,000",salaried employee,1,5+,high school,home owner,mortgage,no
5153334,63785476,312529,78619952,712417363,6686,30-39,widower,Energy & Electricity,"12,001-19,000",self-employed,1,5+,high school,home owner,mortgage,no
5307407,86350837,233197,52994124,831095984,35000,50+,single,Banking & Capital Market,"12,001-19,000",retired,1,0-3,high school,home owner,not mortgage,no
4109046,38304863,360864,93911575,463461297,16410,30-39,married,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,high school,home owner,mortgage,no
8727736,90302837,384467,24450875,945479080,25620,18-29,single,Banking & Capital Market,"0-12,000",salaried employee,1,0-3,no education,not home owner,not mortgage,no
8065575,32173984,674101,38544183,961652556,7200,30-39,other,Banking & Capital Market,"12,001-19,000",salaried employee,2,0-3,Bachelor's degree,not home owner,not mortgage,no
8561616,13405243,430727,57272780,259331459,12180,18-29,married,Energy & Electricity,"12,001-19,000",salaried employee,1,5+,high school,not home owner,not mortgage,no
9115677,27691831,456564,57731212,896085890,70000,30-39,married,Real Estate,"19,001-30,000",self-employed,1,0-3,no education,home owner,mortgage,no
8498750,89806827,828112,78066536,935029120,51463,50+,married,Medicine,"0-12,000",salaried employee,1,0-3,Bachelor's degree,home owner,mortgage,no
7732824,21442432,245013,46457434,358511722,24595,50+,married,Energy & Electricity,"19,001-30,000",self-employed,1,5+,high school,home owner,mortgage,no
7632858,47107942,971259,85349855,955278541,10700,18-29,single,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,Bachelor's degree,not home owner,mortgage,no
1263331,33477013,951695,25680484,664730818,26390,18-29,single,Energy & Electricity,"0-12,000",salaried employee,1,0-3,no education,home owner,not mortgage,no
6975688,95552372,219279,12500467,335210328,100000,40-49,single,Real Estate,"19,001-30,000",self-employed,1,5+,no education,not home owner,not mortgage,no
9932872,92082893,911275,79711280,969083362,12400,18-29,single,Energy & Electricity,"0-12,000",salaried employee,1,0-3,no education,not home owner,not mortgage,no
3360118,94177029,667059,92747485,254165370,46125,18-29,married,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,Bachelor's degree,home owner,not mortgage,no
6979451,74049456,445763,11745621,905195705,90000,30-39,married,Real Estate,"19,001-30,000",self-employed,1,5+,no education,home owner,mortgage,no
6423196,15105788,617018,41080451,543386842,61494,30-39,married,Banking & Capital Market,"12,001-19,000",salaried employee,1,0-3,no education,not home owner,not mortgage,no
9820326,92814854,968119,84907834,242977430,9000,18-29,single,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,no education,not home owner,not mortgage,no
3037750,24524000,944108,86608437,986665453,19328,30-39,married,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,high school,home owner,mortgage,no
5304475,99494835,379356,95136220,506058055,10320,30-39,married,Energy & Electricity,"12,001-19,000",self-employed,1,5+,no education,home owner,not mortgage,no
4298247,56472336,244074,76881950,147655815,6300,18-29,married,Energy & Electricity,"12,001-19,000",salaried employee,1,5+,high school,home owner,mortgage,no
5165618,16699950,963694,49607860,566814166,11082,40-49,married,Real Estate,"19,001-30,000",salaried employee,1,5+,no education,home owner,not mortgage,no
5890308,70282045,388512,18948391,599809363,17800,50+,married,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,no education,home owner,not mortgage,no
3051525,69040902,436936,10130688,655045623,12400,18-29,single,Energy & Electricity,"12,001-19,000",salaried employee,1,0-3,Bachelor's degree,not home owner,not mortgage,no
9166702,93237266,318505,80530760,770283998,30756,50+,married,Banking & Capital Market,"19,001-30,000",retired,1,0-3,high school,home owner,mortgage,no
5058228,46422460,515998,36685164,897275356,30450,40-49,married,Real Estate,"19,001-30,000",salaried employee,1,5+,high school,home owner,mortgage,no
6255005,74356373,602998,38644846,798839053,12400,40-49,married,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,no education,home owner,not mortgage,no
