Name,Location,Distance,Rate,Grade,Price,Review,TypeRoom,TypeBed,CancellationPolicy,DateOfVacation,SnapShotDate,numOfNights,TimeToTravel
SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,"Manhattan, New York",1.9 km from center,8.3,Very Good,"₪ 5,023",313 reviews,King Studio,"Entire studio • 1 bathroom • 18m²
1 king bed",FREE cancellation • No prepayment needed,2023-04-12-2023-04-16,2023-03-22,4 nights,21.0
Moxy NYC Chelsea,"Chelsea, New York",2.5 km from center,8.3,Very Good,"₪ 5,067","3,732 reviews",King Room,1 king bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-16,2023-03-22,4 nights,21.0
Ramada by Wyndham New York Times Square West,"Hell's Kitchen, New York",1.2 km from center,6.9,Review score,"₪ 4,022","2,611 reviews","1 Queen Bed, Mobility Accessible Room, Bathtub w/ Grab Bars, Non-Smoking",1 queen bed,Prepayment,2023-04-12-2023-04-16,2023-03-22,4 nights,21.0
Royalton New York,"Manhattan, New York",1.4 km from center,7.6,Good,"₪ 5,630","1,400 reviews",Standard Queen Room,1 queen bed,Prepayment,2023-04-12-2023-04-16,2023-03-22,4 nights,21.0
Millennium Hotel Broadway Times Square,"Manhattan, New York",1.3 km from center,7.0,Good,"₪ 4,501","5,928 reviews",Standard Queen Room,1 queen bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-16,2023-03-22,4 nights,21.0
"Candlewood Suites NYC -Times Square, an IHG Hotel","Hell's Kitchen, New York",1.6 km from center,7.5,Good,"₪ 3,670","1,373 reviews",Queen Studio,1 queen bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-16,2023-03-22,4 nights,21.0
The Maritime Hotel,"Chelsea, New York",3.4 km from center,8.8,Excellent,"₪ 6,578",522 reviews,Superior Queen Room,1 queen bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-16,2023-03-22,4 nights,21.0
The William Vale,"Williamsburg, Brooklyn",5.5 km from center,8.1,Very Good,"₪ 6,896","1,150 reviews",King With Balcony,1 king bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-16,2023-03-22,4 nights,21.0
TownePlace Suites by Marriott New York Manhattan/Chelsea,"Chelsea, New York",2.5 km from center,8.1,Very Good,"₪ 4,657","2,445 reviews",King Studio with Kitchenette,"Entire studio • 1 bathroom • 19m²
1 king bed",Prepayment,2023-04-12-2023-04-16,2023-03-22,4 nights,21.0
Casablanca Hotel by Library Hotel Collection,"Manhattan, New York",1.3 km from center,9.4,Wonderful,"₪ 8,052",77 reviews,Deluxe Queen Room,1 queen bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-16,2023-03-22,4 nights,21.0
The Shelburne Sonesta New York,"Murray Hill, New York",2.2 km from center,7.8,Good,"₪ 3,653","1,162 reviews",Queen Room - Disability Access,1 queen bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-16,2023-03-22,4 nights,21.0
Hotel Giraffe by Library Hotel Collection,"NoMad, New York",2.9 km from center,8.8,Excellent,"₪ 6,893",207 reviews,Queen Room,1 queen bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-16,2023-03-22,4 nights,21.0
Hyatt Place Long Island City,"Long Island City, Queens",4.1 km from center,8.5,Very Good,"₪ 4,337",893 reviews,King Room,1 king bed,Prepayment,2023-04-12-2023-04-16,2023-03-22,4 nights,21.0
Lombardy Hotel,"Midtown East, New York",1.2 km from center,8.4,Very Good,"₪ 5,660",570 reviews,Triple Room,1 king bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-16,2023-03-22,4 nights,21.0
Mandarin Oriental New York,"Upper West Side, New York",150 m from center,8.6,Excellent,"₪ 13,402",223 reviews,King Room with River View,1 king bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-16,2023-03-22,4 nights,21.0
Sonesta Simply Suites Jersey City,Jersey City,6.8 km from center,8.5,Very Good,"₪ 2,863",654 reviews,Studio Queen Suite,1 queen bed,Prepayment,2023-04-12-2023-04-16,2023-03-22,4 nights,21.0
Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,"Hell's Kitchen, New York",1.6 km from center,7.6,Good,"₪ 4,902","4,554 reviews",King Room,1 king bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-16,2023-03-22,4 nights,21.0
Courtyard New York Downtown Manhattan/Financial District,"Wall Street - Financial District, New York",7.1 km from center,7.3,Good,"₪ 3,439",609 reviews,"Guest room, 1 King, City view",1 king bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-16,2023-03-22,4 nights,21.0
Hyatt Regency Jersey City,Jersey City,7.1 km from center,8.0,Very Good,"₪ 5,141",886 reviews,King Room,1 king bed,Prepayment,2023-04-12-2023-04-16,2023-03-22,4 nights,21.0
The Pearl Hotel,"Manhattan, New York",0.8 km from center,8.6,Excellent,"₪ 6,336",979 reviews,Deluxe Queen Room,1 queen bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-16,2023-03-22,4 nights,21.0
Sofitel New York,"Manhattan, New York",1.4 km from center,7.5,Good,"₪ 6,228",524 reviews,Superior Queen Room,1 queen bed,Free cancellation,2023-04-12-2023-04-16,2023-03-22,4 nights,21.0
Pestana Park Avenue,"Murray Hill, New York",1.9 km from center,8.5,Very Good,"₪ 4,117",821 reviews,Superior Room,1 queen bed,Free cancellation,2023-04-12-2023-04-16,2023-03-22,4 nights,21.0
Executive Hotel Le Soleil New York,"Manhattan, New York",2 km from center,8.2,Very Good,"₪ 4,899","2,502 reviews",Executive Queen Room,1 queen bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-16,2023-03-22,4 nights,21.0
Omni Berkshire Place,"Midtown East, New York",1.1 km from center,8.8,Excellent,"₪ 6,642",548 reviews,Deluxe King Room,1 king bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-16,2023-03-22,4 nights,21.0
Mondrian Park Avenue,"NoMad, New York",2.6 km from center,6.4,Review score,"₪ 4,442","1,061 reviews",King Room,1 king bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-16,2023-03-22,4 nights,21.0
La Quinta by Wyndham Time Square South,"Hell's Kitchen, New York",1.7 km from center,8.1,Very Good,"₪ 4,841","2,117 reviews",King Room - Non-Smoking,1 king bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-16,2023-03-22,4 nights,21.0
Hotel Mimosa,"Chinatown, New York",6.1 km from center,8.4,Very Good,"₪ 3,667",350 reviews,Superior Queen Room,1 queen bed,Free cancellation,2023-04-12-2023-04-16,2023-03-22,4 nights,21.0
Hotel 309,"Chelsea, New York",3.6 km from center,6.0,Review score,"₪ 2,933",817 reviews,Economy Room with Shared Bath,1 queen bed,Free cancellation,2023-04-12-2023-04-16,2023-03-22,4 nights,21.0
JG Sohotel,"SoHo, New York",5.7 km from center,7.2,Good,"₪ 3,900",34 reviews,Queen Room,1 queen bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-16,2023-03-22,4 nights,21.0
Walker Hotel Tribeca,"Chinatown, New York",5.8 km from center,8.1,Very Good,"₪ 5,069","1,277 reviews",Walker Cozy King,1 king bed,Free cancellation,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
Margaritaville Resort Times Square,"Manhattan, New York",1.5 km from center,8.8,Excellent,"₪ 5,615","1,459 reviews",Deluxe King Room,1 king bed,Prepayment,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
"Holiday Inn Express & Suites Jersey City - Holland Tunnel, an IHG Hotel",Jersey City,6.4 km from center,8.2,Very Good,"₪ 3,971","1,290 reviews",Standard King Room - Non-Smoking,1 king bed,Free cancellation,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
Pod Brooklyn,"Williamsburg, Brooklyn",6.2 km from center,8.2,Very Good,"₪ 3,533","2,876 reviews",Queen Pod,1 queen bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
Courtyard By Marriott Jersey City Newport,"Newport, Jersey City",6.3 km from center,8.3,Very Good,"₪ 4,015",417 reviews,King Room with Sofa Bed,"2 beds (1 king, 1 sofa bed)",FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
33 Seaport Hotel New York,"Wall Street - Financial District, New York",6.9 km from center,8.7,Excellent,"₪ 5,061",284 reviews,Superior Courtyard King,1 king bed,Free cancellation,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
The FIDI Hotel,"Wall Street - Financial District, New York",7.6 km from center,8.9,Excellent,"₪ 3,271",13 reviews,Superior Corner Queen,1 queen bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
The Tillary Hotel Brooklyn,"Downtown Brooklyn, Brooklyn",8 km from center,7.6,Good,"₪ 3,916",212 reviews,Classic King,Multiple bed types,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
Aloft Brooklyn,"Downtown Brooklyn, Brooklyn",8.5 km from center,6.0,Review score,"₪ 3,413",876 reviews,"Guest Room, 1 King",1 king bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
Holland Hotel Free Parking Jersey City,Jersey City,6.5 km from center,8.3,Very Good,"₪ 2,957",961 reviews,King Room - Non-Smoking,1 king bed,Prepayment,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
Pod Times Square,"Hell's Kitchen, New York",1.4 km from center,8.1,Very Good,"₪ 3,818","12,932 reviews",Bunk Pod,2 twin beds,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
The Wallace Hotel,"Upper West Side, New York",1.5 km from center,9.3,Wonderful,"₪ 6,941",879 reviews,Standard Queen Room,1 queen bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
Henn na Hotel New York,"Manhattan, New York",1.9 km from center,8.5,Very Good,"₪ 4,897","1,635 reviews",Executive King Room,1 king bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
The Cloud One New York-Downtown,"Wall Street - Financial District, New York",7 km from center,8.2,Very Good,"₪ 4,418",617 reviews,Standard King Room,1 king bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
Fitzpatrick Grand Central,"Midtown East, New York",1.8 km from center,8.2,Very Good,"₪ 4,972",388 reviews,Deluxe Room,1 queen bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
Riu Plaza Manhattan Times Square,"Manhattan, New York",1 km from center,8.6,Excellent,"₪ 6,379","6,708 reviews",Deluxe King,1 king bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
Sheraton Brooklyn New York,"Downtown Brooklyn, Brooklyn",8.5 km from center,7.1,Good,"₪ 3,711","1,810 reviews","Guest Room, 1 King",1 king bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
The Ludlow Hotel,"Lower East Side, New York",5.2 km from center,8.9,Excellent,"₪ 7,890",892 reviews,Queen Studio,1 full bed,Free cancellation,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
SpringHill Suites by Marriott New York Manhattan Chelsea,"Chelsea, New York",2.5 km from center,8.2,Very Good,"₪ 5,626","3,961 reviews",King Room,"Private suite
1 king bed",FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
The Marlton Hotel,"Greenwich Village, New York",4.1 km from center,8.2,Very Good,"₪ 7,055",651 reviews,Petite Full Room,1 full bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
The Hotel Chelsea,"Chelsea, New York",2.9 km from center,9.3,Wonderful,"₪ 7,567",411 reviews,The Chelsea,1 king bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
The Benjamin Royal Sonesta New York,"Midtown East, New York",1.5 km from center,7.6,Good,"₪ 5,998",594 reviews,Queen Room,1 queen bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
Moderne Hotel,"Manhattan, New York",350 m from center,7.8,Good,"₪ 5,372",533 reviews,Deluxe Room,1 king bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
Hyatt Place New York City/Times Square,"Hell's Kitchen, New York",1.7 km from center,7.6,Good,"₪ 5,298","15,172 reviews",King Room,1 king bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
Hyatt House Jersey City,Jersey City,7.3 km from center,8.2,Very Good,"₪ 4,852","1,531 reviews",King Room,1 king bed,Prepayment,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
"Holiday Inn Express - Times Square, an IHG Hotel","Hell's Kitchen, New York",1.6 km from center,6.4,Review score,"₪ 4,359","2,558 reviews",King Room,1 king bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
W Hoboken,Hoboken,5 km from center,8.4,Very Good,"₪ 4,769",251 reviews,King Room,1 king bed,Prepayment,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
Fitzpatrick Manhattan,"Midtown East, New York",1.4 km from center,8.2,Very Good,"₪ 5,060",370 reviews,Deluxe Room,1 queen bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
The Dominick Hotel,"SoHo, New York",5.1 km from center,8.6,Excellent,"₪ 9,988",699 reviews,Hudson Square King Room,1 king bed,Free cancellation,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
"The Hoxton, Williamsburg","Williamsburg, Brooklyn",5.6 km from center,8.0,Very Good,"₪ 5,404",554 reviews,Cozy,1 king bed,Free cancellation,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
Carnegie Hotel,"Manhattan, New York",400 m from center,8.6,Excellent,"₪ 6,561","1,116 reviews",Superior Queen Room,1 queen bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,"Hell's Kitchen, New York",2.1 km from center,8.3,Very Good,"₪ 6,413","3,984 reviews",King Room,1 king bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
Da Vinci Hotel,"Manhattan, New York",250 m from center,7.3,Good,"₪ 4,228",657 reviews,Standard Queen Room,1 queen bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
Wyndham Garden Long Island City,"Long Island City, Queens",3.2 km from center,7.5,Good,"₪ 4,121",690 reviews,Standard King Room,1 king bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
W New York - Union Square,"Union Square, New York",3.5 km from center,7.6,Good,"₪ 6,249",169 reviews,"Wonderful Guest Room, Guest room, 1 King, City view",1 king bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
Midtown West Hotel,"Hell's Kitchen, New York",2.3 km from center,5.4,Review score,"₪ 4,895","1,107 reviews",Queen Room with Private Bathroom,1 queen bed,Free cancellation,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
"Hotel Shocard Broadway, Times Square","Manhattan, New York",1.5 km from center,7.6,Good,"₪ 3,788","1,066 reviews",Queen Room,1 queen bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
Fairfield Inn & Suites New York Manhattan/Downtown East,"Chinatown, New York",6.2 km from center,8.0,Very Good,"₪ 4,604",336 reviews,King Room,1 king bed,Prepayment,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
U.S. Pacific Hotel,"Chinatown, New York",5.7 km from center,5.6,Review score,"₪ 1,775","1,139 reviews",Standard Double (No Window),1 full bed,Free cancellation,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
Lotte New York Palace,"Midtown East, New York",1.3 km from center,8.1,Very Good,"₪ 11,202",331 reviews,Superior Room with King Bed,1 king bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
Millennium Downtown New York,"Wall Street - Financial District, New York",6.8 km from center,7.3,Good,"₪ 3,689","3,647 reviews",Superior King Room,1 king bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
Fairfield Inn by Marriott New York Manhattan/Financial District,"Wall Street - Financial District, New York",7.2 km from center,7.5,Good,"₪ 3,883","2,282 reviews",King Room,1 king bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
The William Vale,"Williamsburg, Brooklyn",5.5 km from center,8.1,Very Good,"₪ 7,420","1,150 reviews",King With Balcony,1 king bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
Residence Inn by Marriott New York Manhattan/Central Park,"Manhattan, New York",450 m from center,8.4,Very Good,"₪ 7,792","1,280 reviews",Studio with View,"Entire studio • 1 bathroom • 20m²
1 king bed",FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
SpringHill Suites by Marriott New York Manhattan/Times Square South,"Hell's Kitchen, New York",1.9 km from center,8.0,Very Good,"₪ 5,566","4,138 reviews",1 Queen Bed,1 queen bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
Radio City Apartments,"Manhattan, New York",0.9 km from center,8.5,Very Good,"₪ 6,721","3,811 reviews",Deluxe Studio with Two Double Beds,2 full beds,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
The Flat NYC,"Flatiron District, New York",2.9 km from center,8.0,Very Good,"₪ 4,145",571 reviews,Queen Room with Shared Bathroom,1 queen bed,Free cancellation,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
Fairfield Inn & Suites by Marriott New York Manhattan/Times Square South,"Hell's Kitchen, New York",1.9 km from center,8.0,Very Good,"₪ 5,221","5,204 reviews",1 King Bed,1 king bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
La Quinta by Wyndham New York City Central Park,"Upper West Side, New York",1 km from center,6.6,Review score,"₪ 4,524","2,754 reviews",1 Double Bed - Non Smoking,1 full bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,"Wall Street - Financial District, New York",7.7 km from center,8.5,Very Good,"₪ 3,963","2,960 reviews",King Room with City View,1 king bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
Pod 39,"Murray Hill, New York",2.1 km from center,8.1,Very Good,"₪ 4,067","6,043 reviews",Double Room,1 full bed,FREE cancellation • No prepayment needed,2023-04-12-2023-04-17,2023-03-22,5 nights,21.0
